1,0
1,1
0,2
1,3
2,4
2,5
1,6
1,7
1,8
0,9
1,10
1,11
1,12
1,13
1,14
0,15
1,16
1,17
0,18
0,19
0,20
0,21
0,22
1,23
2,24
3,25
2,26
2,27
2,28
1,29
2,30
2,31
1,32
1,33
1,34
0,35
0,36
1,37
2,38
1,39
1,40
1,41
0,42
0,43
2,44
1,45
1,46
1,47
0,48
1,49
2,50
2,51
2,52
2,53
2,54
1,55
1,56
2,57
1,58
1,59
1,60
0,61
0,62
0,63
2,64
2,65
2,66
1,67
1,68
1,69
1,70
1,71
1,72
1,73
0,74
0,75
1,76
0,77
2,78
2,79
1,80
1,81
1,82
0,83
2,84
2,85
2,86
1,87
1,88
1,89
0,90
2,91
2,92
1,93
1,94
1,95
0,96
0,97
1,98
0,99
0,100
0,101
1,102
0,103
2,104
3,105
2,106
2,107
2,108
1,109
1,110
1,111
1,112
1,113
1,114
0,115
0,116
1,117
2,118
1,119
1,120
1,121
0,122
0,123
1,124
1,125
1,126
1,127
0,128
1,129
2,130
1,131
2,132
2,133
2,134
1,135
1,136
1,137
0,138
1,139
1,140
0,141
0,142
0,143
1,144
1,145
2,146
1,147
1,148
1,149
1,150
0,151
1,152
1,153
0,154
0,155
1,156
1,157
1,158
2,159
1,160
1,161
1,162
0,163
1,164
1,165
2,166
1,167
1,168
1,169
1,170
1,171
1,172
1,173
1,174
1,175
0,176
0,177
0,178
0,179
0,180
0,181
1,182
1,183
2,184
2,185
2,186
2,187
2,188
1,189
1,190
1,191
0,192
1,193
1,194
1,195
1,196
1,197
1,198
0,199
1,200
1,201
0,202
0,203
1,204
0,205
0,206
1,207
0,208
1,209
2,210
2,211
1,212
1,213
2,214
1,215
1,216
1,217
0,218
0,219
1,220
0,221
0,222
1,223
1,224
1,225
1,226
2,227
1,228
1,229
1,230
0,231
0,232
0,233
0,234
1,235
2,236
1,237
1,238
1,239
0,240
1,241
1,242
1,243
1,244
1,245
1,246
0,247
1,248
2,249
1,250
1,251
1,252
0,253
1,254
1,255
0,256
0,257
0,258
0,259
0,260
0,261
2,262
2,263
2,264
2,265
2,266
2,267
2,268
2,269
2,270
1,271
1,272
1,273
0,274
1,275
2,276
1,277
1,278
1,279
0,280
0,281
1,282
1,283
1,284
1,285
1,286
0,287
1,288
3,289
2,290
2,291
2,292
1,293
1,294
2,295
1,296
1,297
1,298
1,299
0,300
0,301
2,302
1,303
2,304
2,305
1,306
1,307
1,308
1,309
1,310
1,311
0,312
0,313
0,314
2,315
2,316
2,317
2,318
1,319
1,320
1,321
1,322
1,323
2,324
1,325
1,326
1,327
1,328
2,329
2,330
2,331
1,332
1,333
1,334
0,335
1,336
1,337
0,338
0,339
0,340
0,341
1,342
2,343
3,344
2,345
2,346
2,347
1,348
1,349
2,350
1,351
1,352
1,353
0,354
1,355
2,356
2,357
1,358
1,359
1,360
0,361
0,362
1,363
1,364
1,365
1,366
0,367
2,368
2,369
2,370
2,371
2,372
2,373
1,374
1,375
1,376
1,377
1,378
1,379
0,380
1,381
1,382
0,383
2,384
2,385
1,386
1,387
1,388
1,389
1,390
1,391
1,392
0,393
1,394
2,395
1,396
2,397
2,398
1,399
