Gap
0.000128
0.000128
0.000144
0.000144
0.000144
0.000144
0.000144
0.000144
0.000128
0.000144
0.000128
0.000144
0.000128
0.000128
0.000128
0.000128
0.000128
0.000128
0.000144
0.000128
0.000144
0.000128
0.000128
0.000112
0.000144
0.000128
0.000128
0.000144
0.000128
0.000128
0.000128
0.000128
0.000128
0.000128
0.000144
0.000128
0.000144
0.000128
0.000128
0.000144
0.000128
0.000144
0.000128
0.000128
0.000144
0.000144
0.000128
0.000144
0.000144
0.000144
0.000128
0.000144
0.000144
0.000128
0.000144
0.000144
0.000128
0.000144
0.000128
0.000128
0.000128
0.000128
0.000144
0.000144
0.000144
0.000128
0.000128
0.000128
0.000144
0.000144
0.000144
0.000144
0.000128
0.000128
0.000128
0.000128
0.000128
0.000144
0.000128
0.000144
0.000144
0.000128
0.000144
0.000128
0.000144
0.000128
0.000144
0.000144
0.000128
0.000128
0.000128
0.000128
0.000112
0.000144
0.000112
0.000145
0.000144
0.000128
0.000144
0.000128
0.000144
0.000144
0.000144
0.000128
0.000128
0.000128
0.000128
0.000128
0.000145
0.000144
0.000112
0.000144
0.000144
0.000144
0.000144
0.000128
0.000128
0.000128
0.000128
0.000128
0.000144
0.000128
0.000144
0.000128
0.000128
0.000128
0.000128
0.000112
0.000128
0.000128
0.000128
0.000128
0.000128
0.000128
0.000128
0.000144
0.000144
0.000128
0.000128
0.000128
0.000128
0.000144
0.000128
0.000144
0.000128
0.000144
0.000144
0.000128
0.000112
0.000112
0.000128
0.000128
0.000144
0.000128
0.000144
0.000128
0.000112
0.000128
0.000144
0.000145
0.000112
0.000128
0.000144
0.000144
0.000128
0.000144
0.000128
0.000128
0.000112
0.000144
0.000128
0.000144
0.000144
0.000128
0.000128
0.000144
0.000144
0.000112
0.000144
0.000144
0.000128
0.000128
0.000128
0.000096
0.000144
0.000144
0.000144
0.000144
0.000128
0.000144
0.000128
0.000144
0.000144
0.000128
0.000144
0.000128
0.000128
0.000128
0.000128
0.000128
0.000128
0.000112
0.000128
0.000144
0.000128
0.000128
0.000112
0.000144
0.000128
0.000144
0.000144
0.000145
0.000144
0.000128
0.000128
0.000144
0.000144
0.000144
0.000128
0.000144
0.000144
0.000128
0.000144
0.000144
0.000128
0.000128
0.000144
0.000128
0.000128
0.000128
0.000144
0.000128
0.000128
0.000128
0.000128
0.000128
0.000128
0.000128
0.000128
0.000144
0.000128
0.000128
0.000128
0.000128
0.000144
0.000128
0.000128
0.000144
0.000147
0.000128
0.000128
0.000144
0.000144
0.000128
0.000128
0.000144
0.000128
0.000128
0.000128
0.000128
0.000144
0.000128
0.000112
0.000128
0.000144
0.000144
0.000144
0.000128
0.000112
0.000144
0.000144
0.000144
0.000128
0.000144
0.000128
0.000128
0.000128
0.000128
0.000128
0.000128
0.000144
0.000144
0.000144
0.000128
0.000144
0.000112
0.000112
0.000144
0.000144
0.000128
0.000128
0.000128
0.000145
0.000128
0.000128
0.000144
0.000144
0.000128
0.000128
0.000144
0.000128
0.000144
0.000128
0.000144
0.000144
0.000128
0.000128
0.000144
0.000128
0.000112
0.000144
0.000144
0.000112
0.000128
0.000128
0.000128
0.000128
0.000128
0.000112
0.000144
0.000144
0.000128
0.000144
0.000144
0.000128
0.000112
0.000128
0.000144
0.000144
0.000128
0.000144
0.000128
0.000128
0.000144
0.000128
0.000112
0.000128
0.000128
0.000128
0.000128
0.000128
0.000144
0.000144
0.000144
0.000128
0.000128
0.000128
0.000112
0.000144
0.000128
0.000144
0.000144
0.000128
0.000144
0.000128
0.000112
0.000128
0.000144
0.000128
0.000128
0.000144
0.000144
0.000144
0.000128
0.000128
0.000128
0.000128
0.000128
0.000128
0.000144
0.000144
0.000144
0.000145
0.000144
0.000144
0.000144
0.000144
0.000128
0.000144
0.000144
0.000144
0.000128
0.000144
0.000128
0.000128
0.000144
0.000128
0.000144
0.000128
0.000128
0.000128
0.000128
0.000144
0.000144
0.000128
0.000145
0.000128
0.000144
0.000128
0.000128
0.000144
0.000128
0.000128
0.000128
0.000128
0.000112
0.000128
0.000144
0.000128
0.000144
0.000128
0.000128
0.000128
0.000144
0.000144
0.000128
0.000128
0.000128
0.000128
0.000128
0.000128
0.000144
0.000144
0.000144
0.000128
0.000112
0.000128
0.000128
0.000144
0.000128
0.000112
0.000128
0.000128
0.000112
0.000112
0.000144
0.000144
0.000144
0.000144
0.000144
0.000144
0.000144
0.000112
0.000128
0.000128
0.000128
0.000112
0.000128
0.000147
0.000128
0.000128
0.000128
0.000144
0.000144
0.000128
0.000128
0.000144
0.000144
0.000144
0.000128
0.000128
0.000128
0.000144
0.000128
0.000144
0.000144
0.000144
0.000128
0.000144
0.000144
0.000128
0.000144
0.000128
0.000144
0.000128
0.000144
0.000128
0.000112
0.000128
0.000144
0.000128
0.000112
0.000144
0.000144
0.000128
0.000128
0.000144
0.000144
0.000112
0.000128
0.000144
0.000144
0.000128
0.000128
0.000144
0.000128
0.000128
0.000144
0.000144
0.000114
