64,2.024631
800,2.024887
64,2.144618
800,2.144882
64,2.254641
800,2.254873
64,2.394631
800,2.394879
64,2.504643
800,2.504875
64,2.654628
800,2.654892
64,2.784619
800,2.784883
64,2.914643
800,2.914867
64,3.064621
800,3.064877
64,3.164615
800,3.164871
64,3.304638
800,3.304894
64,3.424620
800,3.424884
64,3.574640
800,3.574872
64,3.684635
800,3.684883
64,3.824609
800,3.824873
64,3.964635
800,3.964891
64,4.094617
800,4.094881
64,4.214639
800,4.214871
64,4.334634
800,4.334882
64,4.474636
800,4.474884
64,4.614619
800,4.614883
64,4.734617
800,4.734873
64,4.834645
800,4.834877
64,4.974635
800,4.974883
64,5.114643
800,5.114891
64,5.254621
800,5.254885
64,5.374619
800,5.374875
64,5.484636
800,5.484892
64,5.624630
800,5.624878
64,5.754619
800,5.754883
64,5.854640
800,5.854880
64,5.954631
800,5.954879
64,6.084646
800,6.084894
64,6.184633
800,6.184881
64,6.324634
800,6.324882
64,6.444613
800,6.444877
64,6.544641
800,6.544873
64,6.674622
800,6.674878
64,6.814613
800,6.814869
64,6.914639
800,6.914863
64,7.064619
800,7.064883
64,7.164613
800,7.164877
64,7.294619
800,7.294883
64,7.444637
800,7.444885
64,7.544631
800,7.544895
64,7.694624
800,7.694880
64,7.824640
800,7.824872
64,7.974619
800,7.974883
64,8.094615
800,8.094879
64,8.244633
800,8.244881
64,8.344619
800,8.344875
64,8.444645
800,8.444877
64,8.564633
800,8.564897
64,8.684631
800,8.684879
64,8.804634
800,8.804882
64,8.904628
800,8.904892
64,9.024618
800,9.024874
64,9.154633
800,9.154881
64,9.274629
800,9.274877
64,9.394619
800,9.394875
64,9.504639
800,9.504887
64,9.614633
800,9.614881
64,9.714619
800,9.714883
64,9.864639
800,9.864903
64,10.014617
800,10.014873
64,10.144641
800,10.144881
64,10.294631
800,10.294879
64,10.444645
800,10.444877
64,10.594629
800,10.594877
64,10.724643
800,10.724891
64,10.834641
800,10.834905
64,10.964631
800,10.964879
64,11.114633
800,11.114881
64,11.264633
800,11.264881
64,11.414613
800,11.414877
64,11.524633
800,11.524897
64,11.644631
800,11.644879
64,11.754641
800,11.754881
64,11.894633
800,11.894881
64,12.004621
800,12.004877
64,12.144639
800,12.144879
64,12.274636
800,12.274884
64,12.414635
800,12.414883
64,12.564631
800,12.564887
64,12.694645
800,12.694877
64,12.794641
800,12.794873
64,12.914635
800,12.914891
64,13.054637
800,13.054885
64,13.184637
800,13.184893
64,13.304624
800,13.304880
64,13.444633
800,13.444897
64,13.574631
800,13.574887
64,13.694637
800,13.694893
64,13.794631
800,13.794887
64,13.894632
